Datum;VPE_Gesamt;Komm_VPE;Voll;Displays;Lager
2021-04-19;43846;43061;785;0;DPS
2021-04-19;14772;14701;17;54;MAN
2021-04-19;12787;11741;1046;0;MPS
2021-04-19;3;3;0;0;WAN
2021-04-20;63814;62660;1154;0;DPS
2021-04-20;17901;17619;207;75;MAN
2021-04-20;16899;15508;1391;0;MPS
2021-04-20;51;36;15;0;WAN
2021-04-21;64743;60978;3765;0;DPS
2021-04-21;15338;15122;60;156;MAN
2021-04-21;16275;15563;712;0;MPS
2021-04-21;5;5;0;0;WAN
2021-04-22;71608;68332;3276;0;DPS
2021-04-22;24044;23381;439;224;MAN
2021-04-22;20624;20576;48;0;MPS
2021-04-22;60;60;0;0;WAN
2021-04-23;52359;51533;826;0;DPS
2021-04-23;18411;18259;11;141;MAN
2021-04-23;19307;16546;2761;0;MPS
2021-04-23;2;1;1;0;WAN
2021-04-24;36512;32641;3871;0;DPS
2021-04-24;13220;11630;1494;96;MAN
2021-04-24;11084;9915;1169;0;MPS
2021-04-24;19;19;0;0;WAN
2021-04-26;55499;54286;1213;0;DPS
2021-04-26;18419;18368;13;38;MAN
2021-04-26;18408;14558;3850;0;MPS
2021-04-27;67691;66282;1409;0;DPS
2021-04-27;19573;19447;7;119;MAN
2021-04-27;15492;15458;34;0;MPS
2021-04-27;2;1;1;0;WAN
2021-04-28;69669;68006;1663;0;DPS
2021-04-28;22608;22108;82;418;MAN
2021-04-28;19564;17753;1811;0;MPS
2021-04-28;2;1;1;0;WAN
2021-04-29;66738;63706;3032;0;DPS
2021-04-29;19226;18894;21;311;MAN
2021-04-29;17372;17342;30;0;MPS
2021-04-29;5;1;4;0;WAN
2021-04-30;37336;35883;1453;0;DPS
2021-04-30;11651;11353;5;293;MAN
2021-04-30;15435;10073;5362;0;MPS
2021-04-30;1;0;1;0;WAN
2021-05-03;34967;34179;788;0;DPS
2021-05-03;11729;11524;85;120;MAN
2021-05-03;9553;9517;36;0;MPS
2021-05-03;1;1;0;0;WAN
2021-05-04;58654;52410;6244;0;DPS
2021-05-04;18668;18506;41;121;MAN
2021-05-04;16426;14551;1875;0;MPS
2021-05-04;2;1;1;0;WAN
2021-05-05;72911;70422;2488;1;DPS
2021-05-05;20388;20037;23;328;MAN
2021-05-05;18669;15977;2692;0;MPS
2021-05-05;1;0;1;0;WAN
2021-05-06;97722;93630;4092;0;DPS
2021-05-06;29247;28765;312;170;MAN
2021-05-06;24119;23635;484;0;MPS
2021-05-06;1;0;1;0;WAN
2021-05-07;63734;62725;1009;0;DPS
2021-05-07;21802;21611;142;49;MAN
2021-05-07;20415;18147;2268;0;MPS
2021-05-07;4;4;0;0;WAN
2021-05-08;34531;33839;692;0;DPS
2021-05-08;11056;10877;37;142;MAN
2021-05-08;8476;8476;0;0;MPS
2021-05-08;1;1;0;0;WAN
2021-05-10;50361;49371;990;0;DPS
2021-05-10;16605;16171;30;404;MAN
2021-05-10;12550;12169;380;1;MPS
2021-05-10;3;0;3;0;WAN
2021-05-11;91482;89440;2042;0;DPS
2021-05-11;24192;23779;135;278;MAN
2021-05-11;21317;19472;1845;0;MPS
2021-05-11;5;0;5;0;WAN
2021-05-12;64945;63661;1284;0;DPS
2021-05-12;21021;20992;17;12;MAN
2021-05-12;18576;18576;0;0;MPS
2021-05-12;5;3;2;0;WAN
2021-05-13;17125;16808;317;0;DPS
2021-05-13;5666;5658;5;3;MAN
2021-05-13;5481;5480;1;0;MPS
2021-05-13;1;0;1;0;WAN
2021-05-14;30933;29398;1535;0;DPS
2021-05-14;9181;9165;8;8;MAN
2021-05-14;11302;9370;1932;0;MPS
2021-05-14;2;2;0;0;WAN
2021-05-15;32130;30711;1419;0;DPS
2021-05-15;9967;9956;10;1;MAN
2021-05-15;8923;8357;566;0;MPS
2021-05-15;10;8;2;0;WAN
2021-05-17;49028;47916;1112;0;DPS
2021-05-17;15782;15772;10;0;MAN
2021-05-17;12981;12966;15;0;MPS
2021-05-17;14;14;0;0;WAN
2021-05-18;72630;71001;1629;0;DPS
2021-05-18;19059;18747;126;186;MAN
2021-05-18;19404;18920;484;0;MPS
2021-05-18;4;1;3;0;WAN
2021-05-19;58062;54909;3153;0;DPS
2021-05-19;14352;13860;61;431;MAN
2021-05-19;16450;15968;482;0;MPS
2021-05-19;15;14;1;0;WAN
2021-05-20;85027;82276;2751;0;DPS
2021-05-20;27230;26685;69;476;MAN
2021-05-20;20302;20006;296;0;MPS
2021-05-20;9;8;1;0;WAN
2021-05-21;48034;46990;1044;0;DPS
2021-05-21;16437;16128;15;294;MAN
2021-05-21;16387;14361;2026;0;MPS
2021-05-21;6;5;1;0;WAN
2021-05-22;25782;25068;714;0;DPS
2021-05-22;8471;8291;8;172;MAN
2021-05-22;9344;6980;2364;0;MPS
2021-05-22;1;1;0;0;WAN
2021-05-25;38746;38088;658;0;DPS
2021-05-25;12228;11925;5;298;MAN
2021-05-25;11135;10990;145;0;MPS
2021-05-25;1;1;0;0;WAN
2021-05-26;61899;60434;1465;0;DPS
2021-05-26;16057;15742;9;306;MAN
2021-05-26;14036;14036;0;0;MPS
2021-05-26;24;24;0;0;WAN
2021-05-27;81562;79534;2028;0;DPS
2021-05-27;24261;23866;86;309;MAN
2021-05-27;28172;24213;3959;0;MPS
2021-05-27;4;4;0;0;WAN
2021-05-28;51221;49970;1251;0;DPS
2021-05-28;16092;15971;14;107;MAN
2021-05-28;16956;16956;0;0;MPS
2021-05-28;2;2;0;0;WAN
2021-05-29;34935;32039;2896;0;DPS
2021-05-29;10024;9984;2;38;MAN
2021-05-29;9068;9045;23;0;MPS
2021-05-29;2;2;0;0;WAN
2021-05-31;46707;45255;1452;0;DPS
2021-05-31;13462;13395;25;42;MAN
2021-05-31;12505;12119;386;0;MPS
2021-05-31;4;4;0;0;WAN
2021-06-01;70339;64094;6245;0;DPS
2021-06-01;16747;16393;15;339;MAN
2021-06-01;18262;14487;3775;0;MPS
2021-06-01;2;2;0;0;WAN
2021-06-02;52611;51738;873;0;DPS
2021-06-02;13748;13325;10;413;MAN
2021-06-02;12655;12457;197;1;MPS
2021-06-02;2;2;0;0;WAN
2021-06-03;77432;69441;7991;0;DPS
2021-06-03;21821;21283;192;346;MAN
2021-06-03;21598;19863;1735;0;MPS
2021-06-03;5;5;0;0;WAN
2021-06-04;51579;49576;2003;0;DPS
2021-06-04;15907;15734;12;161;MAN
2021-06-04;15402;15290;112;0;MPS
2021-06-04;4;4;0;0;WAN
2021-06-05;33593;32297;1296;0;DPS
2021-06-05;9543;9507;7;29;MAN
2021-06-05;9114;8154;960;0;MPS
2021-06-05;8;8;0;0;WAN
2021-06-07;46362;44800;1562;0;DPS
2021-06-07;14470;13642;821;7;MAN
2021-06-07;11566;10988;578;0;MPS
2021-06-07;2;2;0;0;WAN
2021-06-08;73602;70650;2952;0;DPS
2021-06-08;17355;17020;107;228;MAN
2021-06-08;15254;14854;400;0;MPS
2021-06-08;11;11;0;0;WAN
2021-06-09;64969;62820;2149;0;DPS
2021-06-09;16484;15554;672;258;MAN
2021-06-09;15071;14669;402;0;MPS
2021-06-09;8;8;0;0;WAN
2021-06-10;76680;74218;2462;0;DPS
2021-06-10;22136;21710;131;295;MAN
2021-06-10;21337;20264;1073;0;MPS
2021-06-10;4;4;0;0;WAN
2021-06-11;54115;53017;1094;4;DPS
2021-06-11;14513;14294;16;203;MAN
2021-06-11;15930;14426;1504;0;MPS
2021-06-11;13;13;0;0;WAN
2021-06-12;35757;34408;1347;2;DPS
2021-06-12;8956;8878;4;74;MAN
2021-06-12;7669;7651;18;0;MPS
2021-06-14;49953;47099;2853;1;DPS
2021-06-14;12249;12141;7;101;MAN
2021-06-14;11620;11317;303;0;MPS
2021-06-14;7;7;0;0;WAN
2021-06-15;69802;66606;3196;0;DPS
2021-06-15;16113;15659;188;266;MAN
2021-06-15;15118;14634;484;0;MPS
2021-06-15;2;2;0;0;WAN
2021-06-16;63368;60933;2435;0;DPS
2021-06-16;14699;14384;6;309;MAN
2021-06-16;18114;14956;3158;0;MPS
2021-06-16;5;5;0;0;WAN
2021-06-17;73214;71213;2001;0;DPS
2021-06-17;21087;20854;14;219;MAN
2021-06-17;21156;20270;886;0;MPS
2021-06-17;1;1;0;0;WAN
2021-06-18;53289;52482;807;0;DPS
2021-06-18;15431;15396;9;26;MAN
2021-06-18;14415;13874;541;0;MPS
2021-06-18;3;3;0;0;WAN
2021-06-19;32313;31486;827;0;DPS
2021-06-19;10428;9964;369;95;MAN
2021-06-19;8024;7636;388;0;MPS
2021-06-19;1;1;0;0;WAN
2021-06-21;44924;44002;922;0;DPS
2021-06-21;12314;12244;2;68;MAN
2021-06-21;10139;9989;150;0;MPS
2021-06-21;4;4;0;0;WAN
2021-06-22;58920;58031;889;0;DPS
2021-06-22;14347;14001;6;340;MAN
2021-06-22;12829;12661;168;0;MPS
2021-06-22;5;5;0;0;WAN
2021-06-23;56305;55171;1134;0;DPS
2021-06-23;14702;14098;223;381;MAN
2021-06-23;19012;13160;5852;0;MPS
2021-06-23;2;2;0;0;WAN
2021-06-24;70213;66373;3840;0;DPS
2021-06-24;19663;19292;73;298;MAN
2021-06-24;22408;18678;3730;0;MPS
2021-06-24;3;3;0;0;WAN
2021-06-25;52236;50947;1289;0;DPS
2021-06-25;16247;15875;130;242;MAN
2021-06-25;14865;14416;449;0;MPS
2021-06-25;1;1;0;0;WAN
2021-06-26;35219;32029;3190;0;DPS
2021-06-26;9886;9606;131;149;MAN
2021-06-26;8298;8287;11;0;MPS
2021-06-26;9;9;0;0;WAN
2021-06-28;50078;48516;1562;0;DPS
2021-06-28;13572;13465;6;101;MAN
2021-06-28;12638;12190;448;0;MPS
2021-06-28;1;1;0;0;WAN
2021-06-29;65302;63820;1482;0;DPS
2021-06-29;16247;15801;187;259;MAN
2021-06-29;13822;13602;220;0;MPS
2021-06-30;54542;53009;1533;0;DPS
2021-06-30;13286;12943;200;143;MAN
2021-06-30;13471;11963;1508;0;MPS
2021-06-30;7;6;1;0;WAN
2021-07-01;64022;62731;1291;0;DPS
2021-07-01;20316;20179;95;42;MAN
2021-07-01;17973;17481;492;0;MPS
2021-07-01;2;2;0;0;WAN
2021-07-02;54619;52620;1999;0;DPS
2021-07-02;13705;13683;21;1;MAN
2021-07-02;20763;14263;6500;0;MPS
2021-07-03;33297;31954;1343;0;DPS
2021-07-03;8600;8599;1;0;MAN
2021-07-03;8446;8413;33;0;MPS
2021-07-03;2;2;0;0;WAN
2021-07-05;48725;45185;3540;0;DPS
2021-07-05;12691;12685;6;0;MAN
2021-07-05;11345;11301;44;0;MPS
2021-07-05;8;8;0;0;WAN
2021-07-06;62308;61290;1018;0;DPS
2021-07-06;14386;14072;65;249;MAN
2021-07-06;15558;14160;1398;0;MPS
2021-07-06;8;8;0;0;WAN
2021-07-07;62745;61344;1401;0;DPS
2021-07-07;13535;13216;7;312;MAN
2021-07-07;17651;14771;2880;0;MPS
2021-07-07;2;2;0;0;WAN
2021-07-08;73111;71288;1823;0;DPS
2021-07-08;18294;18009;5;280;MAN
2021-07-08;20164;20164;0;0;MPS
2021-07-08;17;5;12;0;WAN
2021-07-09;50298;48777;1521;0;DPS
2021-07-09;12240;12190;4;46;MAN
2021-07-09;15596;14487;1109;0;MPS
2021-07-09;2;2;0;0;WAN
2021-07-10;30901;30048;853;0;DPS
2021-07-10;7726;7598;125;3;MAN
2021-07-10;9168;8538;630;0;MPS
2021-07-10;1;1;0;0;WAN
2021-07-12;44844;44082;762;0;DPS
2021-07-12;11373;11363;6;4;MAN
2021-07-12;11590;11568;22;0;MPS
2021-07-12;4;4;0;0;WAN
2021-07-13;65148;64175;973;0;DPS
2021-07-13;14484;14359;6;119;MAN
2021-07-13;15161;14153;1008;0;MPS
2021-07-13;77;74;3;0;WAN
2021-07-14;61709;60267;1442;0;DPS
2021-07-14;14091;13846;95;150;MAN
2021-07-14;14641;12947;1694;0;MPS
2021-07-14;14;14;0;0;WAN
2021-07-15;64894;63309;1585;0;DPS
2021-07-15;18627;18297;167;163;MAN
2021-07-15;17647;17569;78;0;MPS
2021-07-15;1;1;0;0;WAN
2021-07-16;48006;45346;2660;0;DPS
2021-07-16;13582;13426;1;155;MAN
2021-07-16;14116;13482;634;0;MPS
2021-07-16;4;4;0;0;WAN
2021-07-17;30299;29597;702;0;DPS
2021-07-17;8598;8369;126;103;MAN
2021-07-17;7653;7653;0;0;MPS
2021-07-17;2;2;0;0;WAN
2021-07-19;43077;42407;670;0;DPS
2021-07-19;12079;11895;127;57;MAN
2021-07-19;10897;10878;19;0;MPS
2021-07-19;2;2;0;0;WAN
2021-07-20;60386;58632;1754;0;DPS
2021-07-20;13088;13055;5;28;MAN
2021-07-20;17655;12951;4704;0;MPS
2021-07-20;1;1;0;0;WAN
2021-07-21;58895;55962;2933;0;DPS
2021-07-21;14092;13288;738;66;MAN
2021-07-21;13010;12926;84;0;MPS
2021-07-21;3;3;0;0;WAN
2021-07-22;64466;63371;1095;0;DPS
2021-07-22;18195;18083;14;98;MAN
2021-07-22;17523;17488;34;1;MPS
2021-07-22;2;2;0;0;WAN
2021-07-23;47249;45217;2032;0;DPS
2021-07-23;11808;11755;4;49;MAN
2021-07-23;18705;12482;6223;0;MPS
2021-07-23;13;13;0;0;WAN
2021-07-24;30311;28708;1603;0;DPS
2021-07-24;8079;8049;15;15;MAN
2021-07-24;8395;7454;941;0;MPS
2021-07-24;1;1;0;0;WAN
2021-07-26;42087;41297;790;0;DPS
2021-07-26;11859;11762;84;13;MAN
2021-07-26;10461;10381;80;0;MPS
2021-07-26;3;3;0;0;WAN
2021-07-27;56256;54809;1447;0;DPS
2021-07-27;12864;12796;4;64;MAN
2021-07-27;9550;9550;0;0;MPS
2021-07-28;58265;54949;3316;0;DPS
2021-07-28;13181;12823;70;288;MAN
2021-07-28;14482;11103;3379;0;MPS
2021-07-28;1;1;0;0;WAN
2021-07-29;69415;66688;2727;0;DPS
2021-07-29;19441;19195;45;201;MAN
2021-07-29;15178;15018;160;0;MPS
2021-07-29;30;30;0;0;WAN
2021-07-30;48596;46443;2153;0;DPS
2021-07-30;13480;13362;6;112;MAN
2021-07-30;11151;11151;0;0;MPS
2021-07-30;4;4;0;0;WAN
2021-07-31;30860;30118;742;0;DPS
2021-07-31;9723;9546;125;52;MAN
2021-07-31;6960;6960;0;0;MPS
2021-07-31;3;3;0;0;WAN
2021-08-02;48580;47255;1325;0;DPS
2021-08-02;12908;12884;3;21;MAN
2021-08-02;14294;10738;3556;0;MPS
2021-08-02;4;4;0;0;WAN
2021-08-03;66570;64714;1856;0;DPS
2021-08-03;16145;16024;7;114;MAN
2021-08-03;14699;13043;1656;0;MPS
2021-08-03;1;1;0;0;WAN
2021-08-04;64723;63122;1601;0;DPS
2021-08-04;16299;15992;211;96;MAN
2021-08-04;13214;13052;161;1;MPS
2021-08-04;1;1;0;0;WAN
2021-08-05;71586;69922;1664;0;DPS
2021-08-05;20956;20810;8;138;MAN
2021-08-05;18800;17690;1110;0;MPS
2021-08-05;3;2;1;0;WAN
2021-08-06;50222;49040;1182;0;DPS
2021-08-06;14743;14705;4;34;MAN
2021-08-06;11995;11956;39;0;MPS
2021-08-06;2;2;0;0;WAN
2021-08-07;31658;30877;781;0;DPS
2021-08-07;9800;9730;65;5;MAN
2021-08-07;7077;7011;66;0;MPS
2021-08-07;5;5;0;0;WAN
2021-08-09;43607;41339;2268;0;DPS
2021-08-09;13056;13048;3;5;MAN
2021-08-09;11915;9004;2911;0;MPS
2021-08-09;1;1;0;0;WAN
2021-08-10;63099;61877;1222;0;DPS
2021-08-10;16486;16246;125;115;MAN
2021-08-10;13498;11548;1950;0;MPS
2021-08-10;1;0;1;0;WAN
2021-08-11;64798;61298;3500;0;DPS
2021-08-11;14664;14437;82;145;MAN
2021-08-11;14967;12657;2310;0;MPS
2021-08-12;67368;65857;1511;0;DPS
2021-08-12;20448;20397;4;47;MAN
2021-08-12;17210;17192;18;0;MPS
2021-08-12;9;9;0;0;WAN
2021-08-13;50110;48685;1425;0;DPS
2021-08-13;15121;15117;3;1;MAN
2021-08-13;12240;12060;180;0;MPS
2021-08-13;1;1;0;0;WAN
2021-08-14;30400;29048;1352;0;DPS
2021-08-14;9186;9180;6;0;MAN
2021-08-14;7685;7355;330;0;MPS
2021-08-14;1;1;0;0;WAN
2021-08-16;42497;41732;765;0;DPS
2021-08-16;12910;12906;4;0;MAN
2021-08-16;10056;9619;437;0;MPS
2021-08-17;59819;58927;892;0;DPS
2021-08-17;15285;15146;26;113;MAN
2021-08-17;15063;11763;3300;0;MPS
2021-08-18;57674;54940;2734;0;DPS
2021-08-18;14853;14595;154;104;MAN
2021-08-18;12418;12236;182;0;MPS
2021-08-18;1;1;0;0;WAN
2021-08-19;75101;73782;1319;0;DPS
2021-08-19;19889;19736;121;32;MAN
2021-08-19;20444;17475;2969;0;MPS
2021-08-19;4;4;0;0;WAN
2021-08-20;56708;54274;2434;0;DPS
2021-08-20;15217;15057;131;29;MAN
2021-08-20;14990;13340;1650;0;MPS
2021-08-20;2;2;0;0;WAN
2021-08-21;33874;32947;927;0;DPS
2021-08-21;9778;9742;26;10;MAN
2021-08-21;8704;8325;379;0;MPS
2021-08-21;1;1;0;0;WAN
2021-08-23;46028;45322;706;0;DPS
2021-08-23;13558;13554;3;1;MAN
2021-08-23;10313;10313;0;0;MPS
2021-08-23;1;1;0;0;WAN
2021-08-24;59901;58306;1595;0;DPS
2021-08-24;14785;14634;1;150;MAN
2021-08-24;13609;11869;1740;0;MPS
2021-08-24;5;5;0;0;WAN
2021-08-25;61130;59121;2009;0;DPS
2021-08-25;16677;16226;238;213;MAN
2021-08-25;16503;15861;642;0;MPS
2021-08-25;1;1;0;0;WAN
2021-08-26;66613;65281;1332;0;DPS
2021-08-26;21054;20799;2;253;MAN
2021-08-26;22350;18846;3504;0;MPS
2021-08-26;1;1;0;0;WAN
2021-08-27;49666;47602;2064;0;DPS
2021-08-27;15343;14821;4;518;MAN
2021-08-27;15354;13327;2027;0;MPS
2021-08-27;5;5;0;0;WAN
2021-08-28;32976;30499;2477;0;DPS
2021-08-28;9769;9303;121;345;MAN
2021-08-28;7716;7610;106;0;MPS
2021-08-28;3;3;0;0;WAN
2021-08-30;54206;50899;3307;0;DPS
2021-08-30;13985;13819;3;163;MAN
2021-08-30;10992;10387;605;0;MPS
2021-08-30;21;17;4;0;WAN
2021-08-31;64383;61334;3049;0;DPS
2021-08-31;15795;15345;143;307;MAN
2021-08-31;12458;12458;0;0;MPS
2021-08-31;2;2;0;0;WAN
2021-09-01;70281;64371;5910;0;DPS
2021-09-01;17602;16885;244;473;MAN
2021-09-01;14598;14541;57;0;MPS
2021-09-02;78963;72122;6841;0;DPS
2021-09-02;21855;21436;185;234;MAN
2021-09-02;23081;17526;5555;0;MPS
2021-09-02;19;19;0;0;WAN
2021-09-03;53910;52309;1601;0;DPS
2021-09-03;17695;17653;5;37;MAN
2021-09-03;14128;13996;132;0;MPS
2021-09-03;1;1;0;0;WAN
2021-09-04;37397;31428;5969;0;DPS
2021-09-04;10871;10840;3;28;MAN
2021-09-04;8481;7166;1315;0;MPS
2021-09-04;9;9;0;0;WAN
2021-09-06;53980;50483;3497;0;DPS
2021-09-06;14372;14312;1;59;MAN
2021-09-06;12205;11226;976;3;MPS
2021-09-06;4;4;0;0;WAN
2021-09-07;63042;61651;1391;0;DPS
2021-09-07;15890;15677;72;141;MAN
2021-09-07;13476;12556;920;0;MPS
2021-09-07;3;3;0;0;WAN
2021-09-08;62803;61923;880;0;DPS
2021-09-08;15523;15222;78;223;MAN
2021-09-08;12228;12228;0;0;MPS
2021-09-08;9;8;1;0;WAN
2021-09-09;70423;66176;4247;0;DPS
2021-09-09;18623;18400;11;212;MAN
2021-09-09;18129;17340;789;0;MPS
2021-09-09;19;19;0;0;WAN
2021-09-10;48229;47023;1206;0;DPS
2021-09-10;17433;16988;146;299;MAN
2021-09-10;13611;13593;18;0;MPS
2021-09-10;5;4;1;0;WAN
2021-09-11;27565;26964;601;0;DPS
2021-09-11;11188;11014;0;174;MAN
2021-09-11;8847;8790;57;0;MPS
2021-09-11;2;2;0;0;WAN
2021-09-13;42139;41149;990;0;DPS
2021-09-13;17675;17336;134;205;MAN
2021-09-13;13459;13459;0;0;MPS
2021-09-13;7;7;0;0;WAN
2021-09-14;59242;58064;1178;0;DPS
2021-09-14;16327;15856;1;470;MAN
2021-09-14;15069;11912;3157;0;MPS
2021-09-14;4;4;0;0;WAN
2021-09-15;70921;69452;1469;0;DPS
2021-09-15;16171;15678;2;491;MAN
2021-09-15;12947;12915;32;0;MPS
2021-09-15;1;1;0;0;WAN
2021-09-16;84304;82366;1938;0;DPS
2021-09-16;34352;20791;13412;149;MAN
2021-09-16;17092;17060;32;0;MPS
2021-09-16;2;2;0;0;WAN
2021-09-17;26292;25550;742;0;DPS
2021-09-17;5974;5953;5;16;MAN
2021-09-17;5112;5112;0;0;MPS
2021-09-18;1365;1360;5;0;DPS
2021-09-18;306;306;0;0;MAN
2021-09-18;243;243;0;0;MPS
2021-09-19;16137;15738;399;0;DPS
2021-09-19;4401;4342;3;56;MAN
2021-09-19;3344;3344;0;0;MPS
2021-09-19;30;30;0;0;WAN
2021-09-20;58554;57452;1102;0;DPS
2021-09-20;14763;14594;2;167;MAN
2021-09-20;10361;10349;12;0;MPS
2021-09-20;3;3;0;0;WAN
2021-09-21;58299;57513;786;0;DPS
2021-09-21;16181;16056;123;2;MAN
2021-09-21;12968;12968;0;0;MPS
2021-09-22;57359;54789;2570;0;DPS
2021-09-22;15526;14717;545;264;MAN
2021-09-22;16001;15701;300;0;MPS
2021-09-22;1;1;0;0;WAN
2021-09-23;66427;64912;1515;0;DPS
2021-09-23;21373;20507;485;381;MAN
2021-09-23;21097;18838;2259;0;MPS
2021-09-23;8;8;0;0;WAN
2021-09-24;48880;47443;1437;0;DPS
2021-09-24;16538;15479;656;403;MAN
2021-09-24;12694;12608;86;0;MPS
2021-09-24;174;174;0;0;WAN
2021-09-25;33150;30929;2221;0;DPS
2021-09-25;12463;8153;4051;259;MAN
2021-09-25;8971;6871;2100;0;MPS
2021-09-25;2;2;0;0;WAN
2021-09-27;49795;48950;845;0;DPS
2021-09-27;14527;14054;80;393;MAN
2021-09-27;11712;11328;384;0;MPS
2021-09-27;1;1;0;0;WAN
2021-09-28;72817;71816;1001;0;DPS
2021-09-28;22709;22106;134;469;MAN
2021-09-28;14701;14701;0;0;MPS
2021-09-28;72;72;0;0;WAN
2021-09-29;58548;57463;1085;0;DPS
2021-09-29;18657;18311;123;223;MAN
2021-09-29;17474;15964;1510;0;MPS
2021-09-29;2;2;0;0;WAN
2021-09-30;60069;58454;1615;0;DPS
2021-09-30;19154;18594;95;465;MAN
2021-09-30;17300;15719;1581;0;MPS
2021-09-30;1;1;0;0;WAN
2021-10-01;55065;53968;1097;0;DPS
2021-10-01;15826;15205;228;393;MAN
2021-10-01;13920;13920;0;0;MPS
2021-10-01;1;1;0;0;WAN
2021-10-02;26966;26594;372;0;DPS
2021-10-02;7477;7239;5;233;MAN
2021-10-02;6753;6732;21;0;MPS
2021-10-04;51971;50911;1060;0;DPS
2021-10-04;13747;13257;9;481;MAN
2021-10-04;12790;10390;2400;0;MPS
2021-10-04;32426;32421;5;0;WAN
2021-10-05;79112;77722;1390;0;DPS
2021-10-05;17236;16938;3;295;MAN
2021-10-05;17444;16961;483;0;MPS
2021-10-05;2136;2136;0;0;WAN
2021-10-06;54296;53583;713;0;DPS
2021-10-06;15133;14950;4;179;MAN
2021-10-06;12931;12931;0;0;MPS
2021-10-06;2;2;0;0;WAN
2021-10-07;59184;58420;764;0;DPS
2021-10-07;18542;18506;2;34;MAN
2021-10-07;16615;15773;842;0;MPS
2021-10-07;1;1;0;0;WAN
2021-10-08;48816;48186;630;0;DPS
2021-10-08;16577;16190;5;382;MAN
2021-10-08;14016;13809;207;0;MPS
2021-10-08;9;9;0;0;WAN
2021-10-09;24640;24278;362;0;DPS
2021-10-09;8513;8257;2;254;MAN
2021-10-09;6656;6656;0;0;MPS
2021-10-09;2;2;0;0;WAN
2021-10-10;3732;0;3732;0;MPS
2021-10-11;42790;41860;930;0;DPS
2021-10-11;13684;13062;203;419;MAN
2021-10-11;10142;9820;322;0;MPS
2021-10-11;1083;1083;0;0;WAN
2021-10-12;68510;66426;2084;0;DPS
2021-10-12;18077;16851;712;514;MAN
2021-10-12;12047;12003;44;0;MPS
2021-10-12;13;13;0;0;WAN
2021-10-13;61996;61009;987;0;DPS
2021-10-13;14865;14806;9;50;MAN
2021-10-13;14274;14257;17;0;MPS
2021-10-13;4;4;0;0;WAN
2021-10-14;62337;60662;1675;0;DPS
2021-10-14;17482;17207;48;227;MAN
2021-10-14;17092;15290;1802;0;MPS
2021-10-15;55453;54278;1175;0;DPS
2021-10-15;14845;14159;2;684;MAN
2021-10-15;13297;13252;45;0;MPS
2021-10-15;6;0;6;0;WAN
2021-10-16;24397;23516;881;0;DPS
2021-10-16;6572;6441;2;129;MAN
2021-10-16;5912;5884;28;0;MPS
2021-10-18;50611;47131;3480;0;DPS
2021-10-18;12380;12161;2;217;MAN
2021-10-18;14341;10926;3415;0;MPS
2021-10-18;59;57;2;0;WAN
2021-10-19;72528;70400;2128;0;DPS
2021-10-19;16892;16500;1;391;MAN
2021-10-19;13778;13439;339;0;MPS
2021-10-19;54;54;0;0;WAN
2021-10-20;55639;53954;1685;0;DPS
2021-10-20;15033;14844;41;148;MAN
2021-10-20;21141;15636;5505;0;MPS
2021-10-20;7;7;0;0;WAN
2021-10-21;57529;55281;2248;0;DPS
2021-10-21;18363;17836;162;365;MAN
2021-10-21;17756;17399;357;0;MPS
2021-10-21;4;4;0;0;WAN
2021-10-22;50360;48946;1414;0;DPS
2021-10-22;16472;15981;150;341;MAN
2021-10-22;16920;14197;2723;0;MPS
2021-10-22;1;1;0;0;WAN
2021-10-23;25091;23487;1604;0;DPS
2021-10-23;6902;6559;123;220;MAN
2021-10-23;6257;6257;0;0;MPS
2021-10-23;9;9;0;0;WAN
2021-10-25;51641;49733;1908;0;DPS
2021-10-25;12561;12415;3;143;MAN
2021-10-25;10003;9396;607;0;MPS
2021-10-25;1;1;0;0;WAN
2021-10-26;77145;74754;2391;0;DPS
2021-10-26;18432;18014;356;62;MAN
2021-10-26;23250;19049;4201;0;MPS
2021-10-26;3;3;0;0;WAN
2021-10-27;72569;69653;2916;0;DPS
2021-10-27;21463;21124;122;217;MAN
2021-10-27;18074;17895;179;0;MPS
2021-10-27;7;7;0;0;WAN
2021-10-28;74929;72247;2682;0;DPS
2021-10-28;20309;20032;170;107;MAN
2021-10-28;18017;17375;642;0;MPS
2021-10-28;11;11;0;0;WAN
2021-10-29;52497;50849;1648;0;DPS
2021-10-29;13950;13323;428;199;MAN
2021-10-29;15578;14246;1332;0;MPS
2021-10-30;31953;30423;1530;0;DPS
2021-10-30;9570;9317;87;166;MAN
2021-10-30;7894;7893;1;0;MPS
2021-10-30;1;1;0;0;WAN
2021-11-01;49484;46345;3139;0;DPS
2021-11-01;13086;12973;4;109;MAN
2021-11-01;11122;10782;340;0;MPS
2021-11-01;90;90;0;0;WAN
2021-11-02;81549;79153;2396;0;DPS
2021-11-02;18479;18259;2;218;MAN
2021-11-02;14074;13552;522;0;MPS
2021-11-02;3;3;0;0;WAN
2021-11-03;76804;74280;2524;0;DPS
2021-11-03;17400;17010;85;305;MAN
2021-11-03;22379;14962;7417;0;MPS
2021-11-04;82104;77578;4526;0;DPS
2021-11-04;22472;22077;5;390;MAN
2021-11-04;19890;19858;32;0;MPS
2021-11-04;10;10;0;0;WAN
2021-11-05;58306;56050;2256;0;DPS
2021-11-05;17462;17169;1;292;MAN
